,tweet,label
3047,obama style russia looking to bribe ukraine tcot tlot sgp gop election p twisters,0
3048,do obama or his followers have any idea how many countries in th century set out to spread the wealthended up spreading poverty sowell,-1
3049,rt just  days until election day rt if youre ready to cheer on president barackobama in tonights debate teambarackobamabiden,1
3050,obama prepares for postdebate fight  washington post blog obama prepares for postdebate fightwashington po ,0
3051, when obama is in new york maybe he will drop by faux news and slap the hell out of you for editing videos,0
3052,obamas war on coal workers turningoff dems in colo co copolitics energy gop coleg trinidad via ,-1
3053, hillaryalsotooktheblamefor obama losing the debate tonight,0
3054,i liked a video the obama deception hq full length version  ,-1
3055,michelle obamas motorcade escorts injured in ohio crash ,0
3056,i just knew itobama was born in indonesia,-1
3057, the obama admin sucks at foreign policy and they suck at cover ups ,-1
3058,please help support obama add a twibbon now ,1
3059, barack obama has a history of rewarding failure holderfast  furioussteven chu failed energy policyhillary clintonlibya,-1
3060,rumsfeld blame for benghazi does stop with obama via ,-1
3061,obama weighs in on mariahnicki beef as president obama preps for his own debate tonight the headofstate too ,0
3062,president obama can you pass a law to obligate fathers to spend more time with their kids ,0
3063,rt president obama you know he got bin laden he brought the troops home but when he gon free lil boosie,0
3064,so you tell me isnt that what caused the mess that president obama inherited,0
3065,obama thinks hes in the clear because he got clinton to take blame he needs to fire her for the death of our ambassador that wont happen,-1
3066,the myth of the clinton budget surplus fl obama p pb naacp obama welfare socialsecurity seniors,0
3067, bitch you look like obama,0
3068, im curious to see how many times obamas caught holding his yingyang tomorrow teleprompter withdrawals,-1
3069, antiabortion extremists racist poem video attacks samuel l jackson and obama ,0
3070,we have the stained blue dress obama wore when begging bill clinton to let hillary take blame for benghazi,-1
3071,obama you got to wash this clown tonight b,1
3072,rt update clean energy obama crony a files for bankruptcy received  million in porkulus funds ,-1
3073,obama can anyone help me uncover this kind of ,0
3074,its simple  entitled men from wealthy families vs  men who earned success thru hard work obamabiden best represent me p nobrainer,1
3075,obama picks another loser stimulusfunded a systems files for bankruptcy taxpayers lose north of  million,-1
3076,i wish we would stop photoshopping obamas pictures to make him appear thugged out smh sigh sometimes i feel there is no hope,1
3077, while biden smirked at vp debate obama admin was arming islamic jihadists in syria ofa p p tcot,-1
3078,am i missing something hillary is obamas secretary of state isnt her incompetence also his incompetence same administration,-1
3079,newt last night the problem for obama is five words unemployment gasoline benghazi  big bird ,-1
3080,but or and reporting chavez obama biden miliband cameron newspeak alert,0
3081,i have this thing about obama supporters if you are an athlete or actor you need to keep your views to yourself if not im done with them,0
3082,woops  obama we got back every dime of bailout cbo bailout will lose  billion via ,-1
3083,nobody knew about filmuntil the obama camp kept saying it overoveroverover so now alqaida leader urges holy war over prophet film,-1
3084,hillary gets to look like a leader msm will cover  her in  make obama look small  expose him as liar  weak leader on the coverup,-1
3085,michelle obama is at carolina todayokay i honestly dont care bring in the romney,0
3086,wow so pres obama took time to comment about the ongoing feud between minaj  mariah carey thats one cool president,1
3087,caring rt obama supporters are like old christmas lights not very bright and only about half of them work,-1
3088, obama spends your  million to bring hamas refugees to us  aid and comfort to the enemy ,-1
3089,media advises obama on  strategy  the rush limbaugh show ,0
3090, months  days  hours  minutes and  seconds until obama leaves office,-1
3091,fightforjobs  why after the end of the obama regime unemployment will fall back to pres bush average of  first year,-1
3092,if obama wins i wanna move to new york,0
3093,obama endorses warren for senate  the hills ballot box ,0
3094,my new column no comfort for obama in debate history tcot ,0
3095,dear mr obama  ,0
3096,townhallquestions mr obama you repeat for us to help our brothers why dont you help george your brother in kenya,-1
3097,buzzfeed obamas  town hall debate promises ,0
